cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
CO008,2017-10-15T00:00:00,33.17,22.3029166666667,11.76,70.7,39.1095833333333,14.91,0.980514,0,19.72,3.05727272727273,0,194,382,498,347,4
CO008,2017-10-16T00:00:00,30.43,20.1445833333333,9.96,65.43,43.7529166666667,21.02,0.990306,0,14.69,3.01958333333333,0,238,372,395,416,4
CO008,2017-10-17T00:00:00,26.57,19.9895833333333,14.23,79,55.1941666666667,37.83,0.48496725,0,16.48,2.76916666666667,0,201,270,448,503,4
CO008,2017-10-18T00:00:00,18.57,17.0729166666667,15.63,91,84.175,74.9,0.3255255,19,15.67,5.16666666666667,0,85,36,287,1017,4
CO008,2017-10-19T00:00:00,21.03,17.0725,13.63,97.6,81.225,54.39,0.75769875,2.6,18.74,3.87409090909091,0,333,212,205,676,4
CO008,2017-10-20T00:00:00,22.82,16.4004166666667,10.89,99.3,85.6695833333333,61.71,0.7587495,0,9.67,1.5147619047619,0,71,560,735,57,3
CO008,2017-10-21T00:00:00,26.29,19.0920833333333,13.76,96.8,80.0945833333333,51.68,0.879273,0.2,10.48,1.82388888888889,0,157,470,708,90,3
CO008,2017-10-22T00:00:00,26.89,18.2358333333333,11.76,99.2,77.4129166666666,41.03,0.96289875,0,12.1,2.554,0,103,650,643,26,3
CO008,2017-10-23T00:00:00,27.36,17.605,10.56,97.9,76.86875,39.75,0.949095,0.2,8.86,1.53611111111111,0,135,515,673,103,4
CO008,2017-10-24T00:00:00,27.29,17.6358333333333,11.1,98,74.2258333333333,34.04,0.95391675,0,9.67,1.61608695652174,0,208,356,506,350,4
CO008,2017-10-25T00:00:00,28.63,17.6079166666667,9.63,96.6,68.6645833333333,29.16,0.95241825,0.2,9.35,1.527,0,207,431,530,254,4
CO008,2017-10-26T00:00:00,30.23,16.9775,8.7,96.1,68.3979166666667,23.47,0.95002875,0,7.4,0.952272727272727,0,186,503,558,178,4
CO008,2017-10-27T00:00:00,30.77,16.6395833333333,7.22,96.4,62.70125,18.39,0.952614,0,7.4,1.33421052631579,0,65,521,703,137,4
CO008,2017-10-28T00:00:00,30.23,17.0258333333333,8.49,85.1,59.7566666666667,17.45,0.9293895,0,11.78,2.19818181818182,0,41,670,624,89,4
CO008,2017-10-29T00:00:00,26.96,15.5666666666667,7.89,95,67.00125,21.81,0.90087975,0,12.26,1.34818181818182,0,230,535,529,132,4
CO008,2017-10-30T00:00:00,26.23,14.44875,5.88,94.9,67.58375,27.29,0.89675775,0,8.21,1.399375,0,99,522,536,267,4
CO008,2017-10-31T00:00:00,25.36,14.98625,6.35,95.1,70.6233333333333,37.99,0.8598915,0,10.64,1.36909090909091,0,169,463,537,250,4
CO008,2017-11-01T00:00:00,25.89,15.8820833333333,6.95,95.8,69.565,37.79,0.84926925,0,12.43,2.11111111111111,0,185,437,482,316,4
CO008,2017-11-02T00:00:00,24.16,16.03375,8.89,93.7,71.0454166666667,41.53,0.69498225,0,15.34,1.87826086956522,0,151,439,521,310,4
CO008,2017-11-03T00:00:00,21.5,15.9958333333333,10.43,94.4,78.4204166666667,54.39,0.40727025,5.8,17.93,1.95166666666667,0,272,432,417,299,4
CO008,2017-11-04T00:00:00,19.23,15.9258333333333,13.43,98.4,84.9591666666667,65.02,0.56091375,17.4,20.69,5.53083333333333,0,143,260,239,780,4
CO008,2017-11-05T00:00:00,20.43,15.5329166666667,13.16,93.8,83.1975,59.94,0.698616,0,10.32,2.34708333333333,0,537,244,135,506,4
CO008,2017-11-06T00:00:00,17.96,12.66125,6.89,94.2,66.61875,37.84,0.852336,0.2,28.46,6.07666666666667,0,82,1016,255,74,4
CO008,2017-11-07T00:00:00,19.02,10.1495833333333,4.28,93.3,70.9770833333333,32.05,0.84534975,0,16.31,3.88958333333333,0,42,905,471,9,3
CO008,2017-11-08T00:00:00,20.95,10.12125,2.41,96.1,74.80875,31.67,0.82898775,0,10.16,1.385,0,203,387,632,202,4
CO008,2017-11-09T00:00:00,16.24,10.58875,4.48,84.1,58.36125,32.57,0.82642275,0,28.3,6.49375,0,35,930,443,15,3
CO008,2017-11-10T00:00:00,17.23,8.535,1.01,95.4,69.785,38.15,0.804924,0.2,24.09,4.96458333333333,0,44,822,519,38,3
CO008,2017-11-11T00:00:00,20.43,9.7875,2.08,96.4,75.1108333333333,39.07,0.79053075,0,20.85,3.367,0,28,728,654,11,3
CO008,2017-11-12T00:00:00,21.69,10.2466666666667,2.34,97.3,75.7579166666667,35.36,0.7910055,0,12.43,1.698,0,167,508,498,248,4
CO008,2017-11-13T00:00:00,20.36,10.47875,2.21,97.2,70.3666666666667,35.97,0.7746975,0.2,15.99,2.65647058823529,0,83,788,493,54,3
CO008,2017-11-14T00:00:00,15.76,8.79625,2.74,83.6,54.8154166666667,26.02,0.785088,0,21.01,3.98428571428571,0,27,782,600,19,3
CO008,2017-11-15T00:00:00,20.09,7.99875,-0.05,95.3,72.52,35.41,0.75825,0,3.84,0.622222222222222,0,138,612,620,54,3
CO008,2017-11-16T00:00:00,22.16,8.53958333333333,-0.12,96.9,72.71,29.81,0.75260925,0,1.24,0.605,0,56,445,814,104,4
CO008,2017-11-17T00:00:00,21.75,8.58541666666667,0.01,96,71.6975,25.5,0.7439715,0,1.08,0.6025,0,107,444,613,254,4
CO008,2017-11-18T00:00:00,22.63,8.88333333333333,0.54,95.6,72.7125,30.71,0.69577875,0,1.08,0.602,0,83,441,656,241,4
CO008,2017-11-19T00:00:00,22.09,9.24875,0.74,95.9,73.47125,31.41,0.72362925,0.2,1.24,0.603333333333333,0,133,443,595,250,4
CO008,2017-11-20T00:00:00,24.36,9.4825,0.47,95.9,70.7366666666667,23.22,0.735966,0,1.08,0.6,0,145,416,685,176,4
CO008,2017-11-21T00:00:00,24.76,9.20541666666667,0.14,95.2,68.99875,21.63,0.727173,0,1.41,0.602,0,133,365,658,260,4
CO008,2017-11-22T00:00:00,22.42,8.38166666666667,-0.52,95.1,69.6358333333334,25.77,0.6964605,0,0.76,0.6,0,140,396,580,303,4
CO008,2017-11-23T00:00:00,23.1,9.74166666666667,1.74,91.9,68.4304166666667,26.38,0.5881995,0,2.05,0.6275,0,154,438,594,230,4
CO008,2017-11-24T00:00:00,24.36,12.2345833333333,3.61,93.7,64.4370833333333,24.58,0.6716115,0,3.84,0.648888888888889,0,169,424,530,291,4
CO008,2017-11-25T00:00:00,19.84,10.265,2.95,92.4,69.4879166666667,37.45,0.35245125,0,5.46,0.67,0,249,410,536,227,4
CO008,2017-11-26T00:00:00,20.03,11.8466666666667,6.48,89.7,69.08,38.26,0.62894025,0,16.48,5.84111111111111,0,64,781,551,27,3
CO008,2017-11-27T00:00:00,19.63,10.7666666666667,3.48,93.5,75.3141666666667,48.49,0.4780575,0,4.81,0.648888888888889,0,205,419,537,262,4
CO008,2017-11-28T00:00:00,17.77,12.4029166666667,7.29,96.7,82.7454166666667,57.39,0.29591775,1.2,6.1,0.621428571428572,0,170,603,494,152,4
CO008,2017-11-29T00:00:00,15.9,13.85125,8.95,99.3,94.9666666666667,88.7,0.1380825,28.6,30.73,3.71222222222222,0,215,262,489,455,4
CO008,2017-11-30T00:00:00,12.69,7.99958333333333,1.61,98.1,72.3216666666666,35.9,0.69090075,0.2,19.88,4.81,0,98,867,378,80,4
CO008,2017-12-01T00:00:00,12.02,4.76375,-1.52,98.3,80.5520833333333,47.58,0.67833675,0,16.96,3.30263157894737,0,187,416,446,363,4
CO008,2017-12-02T00:00:00,10.76,4.1225,-1.59,96.6,74.32375,39.17,0.68002875,0,15.67,3.56958333333333,0,50,883,475,15,3
CO008,2017-12-03T00:00:00,10.43,2.28958333333333,-3.52,97.2,76.1195833333334,36.94,0.68624325,0.2,22.96,4.69894736842105,0,17,834,566,9,3
CO008,2017-12-04T00:00:00,14.76,3.00666666666667,-3.12,95.5,74.7054166666667,31.76,0.675954,0,10.48,2.345,0,50,554,771,49,3
CO008,2017-12-05T00:00:00,14.55,3.07125,-4.06,96.9,78.5829166666667,34.6,0.6673185,0,9.51,1.33666666666667,0,159,392,618,253,4
CO008,2017-12-06T00:00:00,14.43,3.20125,-3.46,97.1,81.8379166666667,42.99,0.658044,0.2,8.05,1.77647058823529,0,99,412,648,259,4
CO008,2017-12-07T00:00:00,14.76,3.4625,-3.25,97.6,82.0408333333333,42.74,0.6363225,0,10,1.92333333333333,0,134,440,601,245,4
CO008,2017-12-08T00:00:00,16.69,5.96291666666667,-1.85,97.9,72.7654166666667,25.17,0.62754075,0.2,8.38,1.21833333333333,0,264,487,420,245,4
CO008,2017-12-09T00:00:00,15.1,10.5041666666667,4.34,90.6,79.5708333333333,70.8,0.204363,0,7.4,1.28363636363636,0,254,351,491,328,4
CO008,2017-12-10T00:00:00,17.65,13.5875,10.56,93.5,83.3666666666667,74.6,0.330228,0,23.28,5.9295652173913,0,306,86,142,888,4
CO008,2017-12-11T00:00:00,15.83,15.57,15.43,77.4,76.4,74.8,,0,29.92,16.9375,0,4,0,12,220,4
CO008,2017-12-19T00:00:00,15.23,8.17545454545454,0,96.2,72.674,49.92,0.633573,0,14.21,2.82222222222222,0,24,378,238,15,3
CO008,2017-12-20T00:00:00,15.09,4.56791666666667,-1.45,98.5,83.0129166666667,42.45,0.593622,0,5.46,0.672,0,179,362,743,134,4
CO008,2017-12-21T00:00:00,16.09,5.34166666666667,-1.12,98,81.0391666666667,43.43,0.59210325,0.2,4.32,0.619090909090909,0,413,320,490,199,4
CO008,2017-12-22T00:00:00,15.96,5.32625,-1.05,98.8,84.1179166666667,49.89,0.5847075,0,6.27,0.685,0,171,394,699,160,4
CO008,2017-12-23T00:00:00,16.17,5.91833333333333,-0.72,99.3,85.81375,52.78,0.57224025,0.2,4.32,0.695,0,242,476,571,130,4
CO008,2017-12-24T00:00:00,16.22,6.24916666666667,-0.72,99.3,85.4395833333333,52.27,0.56415825,0,2.54,0.643333333333333,0,188,420,585,229,4
CO008,2017-12-25T00:00:00,12.24,5.889625,-0.52,99.3,92.74,69.76,0.33783075,0.6,2.05,0.6175,0,127,392,652,248,4
CO008,2017-12-26T00:00:00,12.83,11.4491666666667,7.42,96.2,83.0133333333333,62.52,0.3617685,2.6,19.07,5.10458333333333,0,134,13,103,1180,4
CO008,2017-12-27T00:00:00,14.43,12.5754166666667,10.23,90.2,79.1945833333333,60.53,0.32223825,4,32.35,10.7616666666667,0,128,1,22,1276,4
CO008,2017-12-28T00:00:00,16.64,13.9379166666667,11.1,92,87.4208333333333,82,0.24513975,0.2,19.88,9.10333333333333,0,46,0,43,1338,4
CO008,2017-12-29T00:00:00,16.77,14.5608333333333,13.03,93.6,86.5541666666667,71.9,0.2356425,0.4,15.18,4.44291666666667,0,164,79,150,1035,4
CO008,2017-12-30T00:00:00,19.56,12.615,7.56,99,85.43125,56.91,0.57069675,0,13.56,2.207,0,11,637,766,14,3
CO008,2017-12-31T00:00:00,14.96,10.20375,5.22,99.3,91.6208333333333,78.6,0.16772175,0.2,18.91,4.81,0,114,299,354,655,4
CO008,2018-01-01T00:00:00,15.17,7.43166666666666,1.61,99.3,86.7595833333333,47.76,0.60087375,0.2,12.43,2.26428571428571,0,212,552,502,153,4
CO008,2018-01-02T00:00:00,14.9,6.55833333333333,0.08,99.3,86.8233333333333,60.52,0.566649,0.2,14.05,2.14,0,93,690,608,35,3
CO008,2018-01-03T00:00:00,15.1,10.815,6.62,96,83.3916666666667,70.6,0.274383,0,13.4,3.02347826086956,0,70,914,373,65,4
CO008,2018-01-04T00:00:00,14.23,12.085,8.76,95.5,85.4916666666667,78.3,0.20412,0,10.97,2.93875,0,139,884,303,102,4
CO008,2018-01-05T00:00:00,14.7,13.29,11.83,91.3,78.08,58.13,0.158616,0,18.42,3.47347826086957,0,91,25,463,840,4
CO008,2018-01-06T00:00:00,14.7,8.87083333333333,5.68,97.1,79.5570833333333,61.51,0.19973475,28,23.93,6.89666666666667,0,216,4,167,1037,4
CO008,2018-01-07T00:00:00,7.09,5.2925,3.61,94.5,79.8304166666667,69.33,0.209196,0.2,25.71,4.60636363636364,0,30,82,465,845,4
CO008,2018-01-08T00:00:00,11.57,6.75166666666667,2.94,98.9,87.08375,63.68,0.34800975,2.4,10.16,2.17666666666667,0,292,679,340,112,4
CO008,2018-01-09T00:00:00,3.01,1.685,0.27,99,98.525,97.9,,0.2,4.65,0.755,0,0,83,148,8,3
CO009,2017-01-01T00:00:00,13.48,6.77125,2.54,97.4,80.6458333333334,58.64,0.445272,0,12.26,3.18652173913043,0,0,0,1440,0,3
CO009,2017-01-02T00:00:00,15.68,8.29208333333333,3.86,88.6,74.6066666666667,51.04,0.451959,0,11.78,3.73625,0,0,0,1440,0,3
CO009,2017-01-03T00:00:00,16.01,10.0545833333333,5.99,86.7,70.5745833333333,50.85,0.3108825,0,8.54,2.34708333333333,0,0,0,1440,0,3
CO009,2017-01-04T00:00:00,17.99,10.735,4.93,97.1,80.4245833333333,60.05,0.4024905,0,7.08,1.4825,0,0,0,1440,0,3
CO009,2017-01-05T00:00:00,16.27,10.45125,5.32,100,83.5786363636363,61.44,0.464811,0.2,13.72,2.60347826086957,0,0,0,1440,0,3
CO009,2017-01-06T00:00:00,16.79,9.86875,5.39,91.7,77.3741666666667,55.86,0.4724115,0,11.78,3.28541666666667,0,0,0,1440,0,3
CO009,2017-01-07T00:00:00,15.67,8.92708333333333,4.86,98.9,81.4283333333334,53.71,0.4730355,0,10.16,2.84428571428571,0,0,0,1440,0,3
CO009,2017-01-08T00:00:00,14.54,7.62833333333333,3.27,100,80.7766666666667,50.45,0.486372,0,11.94,2.6985,0,0,0,1440,0,3
CO009,2017-01-09T00:00:00,17.26,7.42,1.01,99.4,74.8820833333333,38.52,0.495237,0.2,10.81,2.58777777777778,0,0,0,1440,0,3
CO009,2017-01-10T00:00:00,13.55,6.74916666666667,1.14,97.5,80.3070833333333,56.03,0.427392,0,11.94,2.04291666666667,0,0,0,1440,0,3
CO009,2017-01-11T00:00:00,17.79,9.15833333333333,2.2,100,79.3791666666667,46.33,0.485589,0,9.83,2.1152380952381,0,0,0,1440,0,3
CO009,2017-01-12T00:00:00,18.72,9.84083333333333,3.73,99.4,78.3929166666667,46.67,0.4853715,0,7.24,2.06913043478261,0,0,0,1440,0,3
CO009,2017-01-13T00:00:00,15.14,9.01291666666667,3.6,100,77.6533333333333,45.25,0.4818465,0,13.56,4.0475,0,0,0,1440,0,3
CO009,2017-01-14T00:00:00,13.15,7.28666666666667,2.47,88.1,61.36375,33.53,0.5296935,0,16.96,4.6075,0,0,0,1440,0,3
CO009,2017-01-15T00:00:00,14.01,6.62333333333333,1.28,72.3,56.6616666666667,35.39,0.5416005,0,10,2.38086956521739,0,0,0,1440,0,3
CO009,2017-01-16T00:00:00,15.6,7.1175,-0.05,89.2,65.6925,37.93,0.533916,0,9.51,2.47166666666667,0,0,0,1440,0,3
CO009,2017-01-17T00:00:00,16.8,8.05083333333333,0.94,90.8,65.5558333333333,25.89,0.5288385,0,14.53,2.88083333333333,0,0,0,1440,0,3
CO009,2017-01-18T00:00:00,8.38,4.06125,-1.91,66.4,35.0933333333333,22.37,0.5721585,0,19.55,7.28958333333333,0,0,0,1440,0,3
CO009,2017-01-19T00:00:00,10.3,5.86416666666667,3.73,79.4,59.345,37.92,0.2868615,0,15.5,4.02173913043478,0,0,0,1440,0,3
CO009,2017-01-20T00:00:00,11.29,6.90166666666667,2.13,84.4,70.09,54.02,0.4729575,0,9.51,2.31125,0,0,0,1440,0,3
CO009,2017-01-21T00:00:00,13.61,5.97458333333333,0.08,98,78.2091666666667,51.82,0.5218875,0,8.38,2.18041666666667,0,0,0,1440,0,3
CO009,2017-01-22T00:00:00,14.81,7.3675,0.14,94,71.3733333333333,44.22,0.5599725,0,10.64,3.68166666666667,0,0,0,1440,0,3
CO009,2017-01-23T00:00:00,14.28,6.04875,0.01,99.3,76.9275,45.68,0.549912,0,9.35,2.26958333333333,0,0,0,1440,0,3
CO009,2017-01-24T00:00:00,14.61,6.10958333333333,0.01,97.3,73.6404166666667,42.91,0.565242,0,9.51,2.585,0,0,0,1440,0,3
CO009,2017-01-25T00:00:00,14.41,5.84708333333333,-0.91,97.6,73.4795833333334,40.05,0.5761275,0,9.67,2.53761904761905,0,0,0,1440,0,3
CO009,2017-01-26T00:00:00,12.69,7.74708333333333,2.87,92.8,78.53125,62.24,0.313752,3,10.97,3.07458333333333,0,0,0,1440,0,3
CO009,2017-01-27T00:00:00,13.49,9.44958333333333,7.38,100,87.0266666666667,59.41,0.3202215,8.6,18.91,6.74166666666667,0,0,0,1440,0,3
CO009,2017-01-28T00:00:00,14.68,8.78541666666667,3.33,99.5,82.6179166666666,62.76,0.5733135,0,11.94,3.91,0,0,0,1440,0,3
CO009,2017-01-29T00:00:00,16.66,9.87541666666667,5.33,100,84.5358333333333,52.86,0.567105,0,11.94,2.25894736842105,0,0,0,1440,0,3
CO009,2017-01-30T00:00:00,19.25,10.30375,4.2,100,82.3704166666667,48.84,0.5888895,0.2,9.67,2.42913043478261,0,0,0,1440,0,3
CO009,2017-01-31T00:00:00,19.39,10.4954166666667,4.33,100,81.655,43.85,0.596721,0,10.32,2.97458333333333,0,0,0,1440,0,3
CO009,2017-02-01T00:00:00,16.61,10.67625,6.65,95.6,83.8925,63.52,0.3687585,0.2,13.88,2.82583333333333,0,0,0,1440,0,3
CO009,2017-02-02T00:00:00,14.62,11.45125,7.85,100,96.9208333333333,91.6,0.125499,9,19.72,5.265,0,0,0,1440,0,3
CO009,2017-02-03T00:00:00,16.81,13.1883333333333,10.5,100,87.2575,62.53,0.334224,0.2,17.77,6.84833333333333,0,0,0,1440,0,3
CO009,2017-02-04T00:00:00,16.34,13.5416666666667,11.96,99.8,92.4708333333333,76.2,0.236589,3.4,20.69,8.91625,0,0,0,1440,0,3
CO009,2017-02-05T00:00:00,16.27,13.2741666666667,8.25,100,75.5733333333333,43.71,0.463995,3.8,22.15,8.15208333333333,0,0,0,1440,0,3
CO009,2017-02-06T00:00:00,17.39,10.6920833333333,4.58,91,72.29125,51.29,0.6779385,0,11.78,4.20875,0,0,0,1440,0,3
CO009,2017-02-07T00:00:00,17.39,10.6375,4.53,100,79.59625,49.88,0.5940585,0,9.67,2.75625,0,0,0,1440,0,3
CO009,2017-02-08T00:00:00,16.26,10.0333333333333,5.19,89.4,62.6175,31.45,0.724893,0,12.75,3.47166666666667,0,0,0,1440,0,3
CO009,2017-02-09T00:00:00,15.34,8.51041666666667,3.14,79.5,60.9916666666667,38.36,0.6428115,0,15.5,4.67708333333333,0,0,0,1440,0,3
CO009,2017-02-10T00:00:00,10.9,8.11083333333333,5.85,100,85.17375,68.1,0.268416,2.2,9.51,3.21333333333333,0,0,0,1440,0,3
CO009,2017-02-11T00:00:00,13.63,9.56,6.18,98.9,85.08,66.66,0.2677395,0.2,14.21,4.65208333333333,0,0,0,1440,0,3
CO009,2017-02-12T00:00:00,15.15,11.1970833333333,8.98,100,91.7958333333333,75.2,0.1638555,12.2,12.91,2.9675,0,0,0,1440,0,3
CO009,2017-02-13T00:00:00,16.21,12.12375,8.38,99.9,84.17125,62.92,0.4297545,1,19.39,5.91458333333333,0,0,0,1440,0,3
CO009,2017-02-14T00:00:00,18.38,11.345,7.72,99.4,80.3204166666666,48.12,0.585159,0,9.02,2.1725,0,0,0,1440,0,3
CO009,2017-02-15T00:00:00,18.06,12.0416666666667,6.78,91.2,68.6895833333333,45.3,0.6343905,0,14.21,3.91666666666667,0,0,0,1440,0,3
CO009,2017-02-16T00:00:00,17.08,11.40625,6.65,85.4,70.7283333333333,51.07,0.4798605,0,11.13,2.96958333333333,0,0,0,1440,0,3
CO009,2017-02-17T00:00:00,18.86,11.4058333333333,5.4,100,79.27375,50.84,0.668421,0,10.64,2.15166666666667,0,0,0,1440,0,3
CO009,2017-02-18T00:00:00,18.46,11.0758333333333,5.33,100,82.46625,52.48,0.668007,11.2,14.21,2.54583333333333,0,0,0,1440,0,3
CO009,2017-02-19T00:00:00,18.14,11.5479166666667,7.92,100,84.4158333333333,50.52,0.548175,1,19.55,5.08083333333333,0,0,0,1440,0,3
CO009,2017-02-20T00:00:00,15.28,11.6854166666667,9.05,75.3,62.74875,51.83,0.3434745,0,20.85,7.06833333333334,0,0,0,1440,0,3
CO009,2017-02-21T00:00:00,20.45,14.13875,10.5,89,60.35375,37.8,0.691497,0,16.15,5.45458333333333,0,0,0,1440,0,3
CO009,2017-02-22T00:00:00,21.56,14.585,9.38,89.8,59.0266666666667,34.3,0.6194526,0,8.86,2.52916666666667,0,0,0,1440,0,3
CO009,2017-02-23T00:00:00,16.88,12.9895833333333,10.5,100,85.8975,61.69,0.1642515,1,9.51,2.58869565217391,0,0,0,1440,0,3
CO009,2017-02-24T00:00:00,17.39,11.7854166666667,8.65,100,92.9773913043478,69.78,0.4439505,0,7.89,2.08541666666667,0,0,0,1440,0,3
CO009,2017-02-25T00:00:00,16.68,12.4191666666667,10.04,100,91.4965,69.13,0.207624,0.6,10,3.325,0,0,0,1440,0,3
CO009,2017-02-26T00:00:00,17.67,12.2870833333333,9.44,100,87.5588888888889,58.65,0.3817905,0,10.48,2.73625,0,0,0,1440,0,3
CO009,2017-02-27T00:00:00,16.8,11.7370833333333,7.05,100,79.455,54.99,0.4084476,0,11.29,3.15375,0,0,0,1440,0,3
CO009,2017-02-28T00:00:00,15.14,11.4870833333333,8.12,100,75.1933333333333,58.24,0.4168425,0,11.13,3.51208333333333,0,0,0,1440,0,3
CO009,2017-03-01T00:00:00,20.1,12.5216666666667,5.79,100,75.0308333333333,42.52,0.7853745,0,10.64,2.44166666666667,0,0,0,1440,0,3
CO009,2017-03-02T00:00:00,21.62,13.1975,6,99.3,74.0816666666666,44.48,0.78528,0,10.81,2.92684210526316,0,0,0,1440,0,3
CO009,2017-03-03T00:00:00,13.14,9.10708333333333,0,100,86.0836842105263,49.49,0.1636785,7,24.09,6.07583333333333,0,0,0,1440,0,3
CO009,2017-03-04T00:00:00,13.61,9.25041666666666,6.43,100,93.435,83.8,0.122943,66,22.15,4.68083333333333,0,0,0,1440,0,3
CO009,2017-03-05T00:00:00,12.93,9.89708333333333,6.16,100,96.9291666666666,86.5,0.218502,0.8,6.59,1.68,0,0,0,1440,0,3
CO009,2017-03-06T00:00:00,19.88,14.22875,10.99,100,81.9327777777777,60.42,0.573909,0,10.16,2.11086956521739,0,0,0,1440,0,3
CO009,2017-03-07T00:00:00,22.67,14.6929166666667,7.91,100,76.2795238095238,38.75,0.899658,0.2,9.51,2.20083333333333,0,0,0,1440,0,3
CO009,2017-03-08T00:00:00,26.03,17.0525,10.8,92,65.2970833333333,29.11,0.9765915,0,14.86,4.09833333333333,0,0,0,1440,0,3
CO009,2017-03-09T00:00:00,27.01,17.5695833333333,8.79,89.7,59.6958333333333,30.67,0.957915,0,11.78,2.82875,0,0,0,1440,0,3
CO009,2017-03-10T00:00:00,28.56,18.2879166666667,9.25,90.4,58.1066666666667,24.28,0.977052,0,12.59,3.41434782608696,0,0,0,1440,0,3
CO009,2017-03-11T00:00:00,25.27,17.2579166666667,8.65,93.1,66.6808333333334,35.89,0.881826,0,10.16,3.47791666666667,0,0,0,1440,0,3
CO009,2017-03-12T00:00:00,23.14,16.51125,11.06,81.2,57.01,32.3,0.982254,0,23.93,6.46875,0,0,0,1440,0,3
CO009,2017-03-13T00:00:00,13.61,10.8158333333333,8.65,87.2,66.895,43.73,0.261309,2,20.2,6.77666666666667,0,0,0,1440,0,3
CO009,2017-03-14T00:00:00,15.09,10.48875,7.57,100,85.5154166666666,63.47,0.24783105,4.6,17.77,5.06083333333333,0,0,0,1440,0,3
CO009,2017-03-15T00:00:00,22.35,16.19375,10.33,84.6,51.77625,26.05,0.9549855,0,20.04,7.70833333333333,0,0,0,1440,0,3
CO009,2017-03-16T00:00:00,21.48,13.2429166666667,5.83,91.8,63.5745833333333,29.71,0.8624415,0,11.13,3.28434782608696,0,0,0,1440,0,3
CO009,2017-03-17T00:00:00,20.61,14.10875,9.52,88.7,58.0391666666667,30.88,0.708195,0.4,15.34,3.73583333333333,0,0,0,1440,0,3
CO009,2017-03-18T00:00:00,23.61,14.92875,7.58,90.7,58.0304166666667,21.4,0.942015,0,15.18,3.62875,0,0,0,1440,0,3
CO009,2017-03-19T00:00:00,24.66,15.5604166666667,6.3,89.7,56.21125,27.04,0.9902055,0,9.51,2.92318181818182,0,0,0,1440,0,3
CO009,2017-03-20T00:00:00,24.48,15.8391666666667,9.32,85.4,61.3529166666667,28.02,0.9841875,0,17.77,5.7675,0,0,0,1440,0,3
CO009,2017-03-21T00:00:00,18.15,13.7979166666667,9.78,94.6,74.9079166666667,50.29,0.664686,0,19.23,6.57458333333334,0,0,0,1440,0,3
CO009,2017-03-22T00:00:00,17.14,11.4070833333333,7.38,93.7,69.4025,44.34,0.8886,2.4,23.28,6.45666666666667,0,0,0,1440,0,3
CO009,2017-03-23T00:00:00,13.87,8.19666666666667,2.47,94.2,67.8375,38.38,0.7338885,0,18.58,5.4525,0,0,0,1440,0,3
CO009,2017-03-24T00:00:00,14.99,8.67916666666667,2.47,96.2,67.5595833333333,36.43,1.037376,0,14.21,3.98375,0,0,0,1440,0,3
CO009,2017-03-25T00:00:00,15.43,9.49583333333333,4.62,98.1,79.6308333333333,59.18,0.3683925,6.8,18.42,3.74541666666667,0,0,0,1440,0,3
CO009,2017-03-26T00:00:00,20.41,12.5966666666667,8.05,100,74.3875,36.01,0.8715735,4.2,25.71,4.03666666666667,0,0,0,1440,0,3
CO009,2017-03-27T00:00:00,16.27,11.65375,8.78,100,95.3818181818182,74.9,0.3542595,4.6,13.4,2.67478260869565,0,0,0,1440,0,3
CO009,2017-03-28T00:00:00,21.14,14.8466666666667,9.99,100,69.4555555555555,40.19,0.8176095,0,10.48,2.27041666666667,0,0,0,1440,0,3
CO009,2017-03-29T00:00:00,24.4,15.38,7.85,99.2,65.9283333333333,30.11,1.1105865,0,10,2.98739130434783,0,0,0,1440,0,3
CO009,2017-03-30T00:00:00,25.41,16.8241666666667,8.12,81.9,53.8645833333333,26.67,1.0077435,0,11.13,2.67227272727273,0,0,0,1440,0,3
CO009,2017-03-31T00:00:00,23.27,16.13375,9.18,85,61.2291666666667,41.19,1.115697,0,17.93,4.57583333333333,0,0,0,1440,0,3
CO009,2017-04-01T00:00:00,21.66,15.40125,9.59,78.5,53.9483333333333,28.09,1.160814,0,15.18,4.72125,0,0,0,1440,0,3
CO009,2017-04-02T00:00:00,23.74,15.30125,6.77,88.6,53.69,21.52,1.181625,0,12.91,2.90583333333333,0,0,0,1440,0,3
CO009,2017-04-03T00:00:00,25.13,17.0325,9.66,69.04,44.8683333333333,21.87,1.167684,0,13.72,2.95541666666667,0,0,0,1440,0,3
CO009,2017-04-04T00:00:00,25.4,16.5854166666667,7.25,81.1,47.2125,17.54,1.193286,0,12.1,3.02833333333333,0,0,0,1440,0,3
CO009,2017-04-05T00:00:00,25.74,16.5525,8.19,72,44.9245833333333,19.67,1.1838255,0,15.67,4.14318181818182,0,0,0,1440,0,3
CO009,2017-04-06T00:00:00,24.55,16.5645833333333,8.79,71.9,46.4870833333333,21.97,1.1973825,0,17.45,4.38333333333333,0,0,0,1440,0,3
